siteID,depNO2,siteID_INT,p_XCOORD,p_YCOORD,pA_landuseArea_HDres_100_sum,pA_landuseArea_HDres_300_sum,pA_landuseArea_HDres_500_sum,pA_landuseArea_HDres_1000_sum,pA_landuseArea_HDres_5000_sum,pA_landuseArea_Industry_1000_sum,pA_landuseArea_Industry_5000_sum,pA_landuseArea_LDres_300_sum,pA_landuseArea_LDres_500_sum,pA_landuseArea_LDres_1000_sum,pA_landuseArea_LDres_5000_sum,pA_landuseArea_Natural_5000_sum,pA_landuseArea_UrbGreen_1000_sum,pA_landuseArea_UrbGreen_5000_sum,pA_landuseArea_Industry_500_sum,pA_landuseArea_LDres_100_sum,pA_landuseArea_Natural_500_sum,pA_landuseArea_Natural_1000_sum,pA_landuseArea_UrbGreen_500_sum,pA_landuseArea_UrbGreen_300_sum,pA_landuseArea_Industry_100_sum,pA_landuseArea_Industry_300_sum,pA_landuseArea_UrbGreen_100_sum,pA_landuseArea_Natural_300_sum,pA_landuseArea_Port_5000_sum,pA_landuseArea_Natural_100_sum,pA_landuseArea_Port_300_sum,pA_landuseArea_Port_500_sum,pA_landuseArea_Port_1000_sum,pA_EmissionAreaWt_All_100_wtv,pA_EmissionAreaWt_All_300_wtv,pA_EmissionAreaWt_All_500_wtv,pA_EmissionAreaWt_All_1000_wtv,pA_EmissionAreaWt_All_5000_wtv,pB_rdLength_major_25_sum,pB_rdLength_major_50_sum,pB_rdLength_major_100_sum,pB_rdLength_major_300_sum,pB_rdLength_major_500_sum,pB_rdLength_major_1000_sum,pB_rdLength_minor_25_sum,pB_rdLength_minor_50_sum,pB_rdLength_minor_100_sum,pB_rdLength_minor_300_sum,pB_rdLength_minor_500_sum,pB_rdLength_minor_1000_sum,pC_EmissionPoint_Misc_5000_sum,pC_EmissionPoint_Waste_5000_sum,pC_EmissionPoint_Misc_500_sum,pC_EmissionPoint_Misc_1000_sum,pC_EmissionPoint_Misc_300_sum,pC_EmissionPoint_Misc_100_sum,pC_EmissionPoint_Power_5000_sum,pC_EmissionPoint_Waste_1000_sum,pC_EmissionPoint_Waste_500_sum,pC_EmissionPoint_Chemical_5000_sum,pC_EmissionPoint_Waste_300_sum,pD_EmissionAreaVal_NOxEmission_val,pE_majorRdDist_none_dist,pE_majorRdDist_none_invd,pE_majorRdDist_none_invsq,pF_EmPoint_Emission_valinvd,pF_EmPoint_Emission_valinvsq,pG_EmAreaRaster_raster_val
WI138,22.9,244,355321.00289999973,404015.3439000007,0.0,0.0,0.0,0.0,0.0,0.0,4260677.630559201,271703.45022891706,715315.013052652,2312053.5587330814,27533299.005103488,4336448.809671663,50060.744445790464,6556950.215632193,0.0,31415.509573563875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8891942492120442,16.23181167053054,41.48959249172564,147.80373810973063,4059.129349957086,0.0,0.0,0.0,646.9242684402709,1512.1468000587895,6076.998230517751,49.78089019687362,100.22581985937819,200.83348923140628,2730.9630433897046,10383.290404620293,37042.69499612823,0.08363874,0.01878304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.27412223815918,215.5876232436162,0.004638485201304853,2.1515544962724124e-05,2.6539583723946947e-05,1.1209719610241582e-08,19.27412223815918
WI139,23.3,245,355638.00239999965,404021.3701000009,0.0,0.0,0.0,0.0,0.0,0.0,4126769.3406735556,190127.44516585075,577509.8706206414,2540825.7915146956,28597605.999222543,5147097.2657334665,186538.4105733852,6517151.69349773,0.0,20383.885142359384,0.0,0.0,2091.9044399789072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9390848438202335,16.383808314772594,45.28320467354276,169.56015615561964,4059.3532991123175,48.64588009016384,113.7375789939622,309.522852548337,949.0376292280778,1759.6719601126883,6318.705256192498,31.397631988505054,124.1583801093091,343.7041204006631,3407.7438033489275,9501.705464821847,39392.61461874392,0.08363874,0.01878304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.27412223815918,7.014991097848433,0.14255185588285493,0.02032103161564624,2.5499254571021006e-05,1.0348121181837036e-08,19.27412223815918
WI141,32.8,246,356468.99010000005,404548.37370000035,0.0,0.0,0.0,0.0,0.0,171902.3843878568,4445109.691274273,182531.79510331806,603954.7598975638,2094916.5625582987,28963407.676427796,6967500.04912735,708792.74943573,6302838.59162368,8271.906526946877,1062.7293021448627,0.0,0.0,173169.40034670307,100210.28856769143,0.0,0.0,30352.780255834215,0.0,0.0,0.0,0.0,0.0,0.0,2.5941296144684443,23.347372771768423,64.24656398852345,187.19251218707186,4041.9082177658966,40.39183621911753,95.17096872058721,197.43133834495939,1270.1400133427962,2785.0610642697616,8626.647303530432,60.548595451723834,85.82103079450683,251.1382951120919,3311.491207647859,10261.536478012711,42631.52245805499,0.06283382,0.00875558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.643701553344727,14.380433379308062,0.0695389334676725,0.004835663267821381,2.5239716453091993e-05,1.0138541419771752e-08,20.643701553344727
WI142,33.9,247,360527.9227,403018.3116999995,0.0,0.0,0.0,0.0,0.0,0.0,3743250.5786674297,267655.67212768603,562966.0220071452,1555223.181530521,29436888.39999019,8699003.879251916,622.6631483469691,6174786.557012711,0.0,31415.509573575884,121706.87095101937,1004657.1534649625,0.0,0.0,0.0,0.0,0.0,15086.411650139096,0.0,0.0,0.0,0.0,0.0,1.2576819035419473,11.99652743591648,33.54593241623624,114.62654788995711,3266.144625552609,46.74725840571458,99.285210946625,206.97151537813343,1110.3972130045197,1838.335382909995,4705.692857425865,15.367544634943977,201.53156469736862,513.5373178108058,4551.450778028414,9005.462787944116,19029.748887758156,0.07964187,0.00875558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.024704456329346,9.48290762813666,0.10545288841925529,0.011120311675963905,2.555327989181341e-06,1.391073952342044e-09,7.024704456329346
WI143,19.7,248,360320.9227,402933.27109999955,0.0,0.0,0.0,0.0,0.0,0.0,3820249.574708079,282742.0837031627,743368.4591880061,1745272.163757717,29991150.841072664,8466490.4187604,186658.34929832854,6187942.788014612,0.0,31415.50957357993,10825.190753755842,770713.8563622963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7522993905633453,13.571523259266044,35.043261236631956,122.16795668335044,3321.760448697223,47.90825182892388,98.9523199695748,203.02675626295732,1189.9513591358245,1815.51673080504,4612.638932974661,32.04896032752932,62.01541628403716,519.6902547859182,4607.746272865993,11825.49487535864,20240.55269259233,0.07964187,0.00875558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79328727722168,7.136702822219632,0.14012072870493766,0.019633818612802743,2.881353446462476e-06,1.7686829321348936e-09,14.79328727722168
WI144,34.2,249,360642.9252000004,402295.2731999997,0.0,0.0,0.0,0.0,0.0,0.0,3697004.0620788434,241319.83734239457,545083.9435163053,1589297.1761649938,30152013.527887627,8287844.440613656,19035.13432180115,6874140.7205651775,0.0,31415.50957356458,0.0,99662.06814503609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8589546323281951,16.723350703255875,40.912667814840745,112.6317105369655,3389.8066270415134,47.14959610030339,97.23956326101481,197.28972885944813,1192.734752066941,2129.159762926706,4956.511750573004,22.41912325965258,95.06165961443996,367.60022371699023,2375.953256207974,7285.536671226514,21433.387724274966,0.07964187,0.00875558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79328727722168,6.242925030418447,0.1601813244797163,0.02565805671207616,2.278535675829745e-06,1.1060342620428016e-09,14.79328727722168
WI145,28.2,250,360514.93180000037,402210.3421,0.0,0.0,0.0,0.0,0.0,0.0,3803112.9540742952,243197.5243302947,604024.2400083281,1637808.7964062204,30319326.08605785,8188390.488230347,57953.02353981525,6845501.772595372,0.0,31415.509573531068,0.0,37535.67859670759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.858954630937739,16.146993534592035,42.20163495455125,114.93449008549952,3439.950267357394,48.928477593593406,99.49080376051968,200.02253633031262,1333.9230119529918,2193.527617384961,4913.062617151525,0.0,153.63214627081018,311.9274014000661,2265.0202348141256,7532.371380178552,21202.900487503975,0.07964187,0.00875558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79328727722168,5.143247001057156,0.19442970555263192,0.037802910401283155,2.3828398587453236e-06,1.2096135049905053e-09,14.79328727722168
WI146,21.8,251,360305.9274000004,402277.2993000001,0.0,0.0,0.0,0.0,0.0,0.0,3884696.2721232097,239802.91948947345,645818.7178078127,1738584.208115882,30497199.893505085,8122587.30310047,167068.38545177795,6722842.533088271,0.0,24370.73019603038,0.0,29025.458436614626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8589546323262354,16.653668440160875,39.8823253664827,117.07840108034094,3469.9397539981824,40.83572597589294,93.36632045641917,194.58855675278096,1089.3258635170237,1983.1420045378864,4834.91901984144,38.1069468569964,108.4241591736344,254.72815537425726,2852.338293970546,7147.128160688747,21333.558452768935,0.07964187,0.00875558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79328727722168,13.82111337750296,0.0723530711807726,0.005234966909289945,2.6804244199848015e-06,1.530608238442876e-09,14.79328727722168
WI147,33.1,252,360436.9165000003,405087.2860000003,0.0,0.0,0.0,0.0,0.0,442040.5814695347,4221374.600581745,118848.0505537884,296007.1733649757,1235118.1195584035,26372970.31322305,7879373.812301603,0.0,7167506.497843236,133833.3572676264,19528.91673372615,241237.73802135742,780738.2418908378,0.0,0.0,229.16295501026778,27366.214738607276,0.0,103411.89215032785,0.0,11657.429941443152,0.0,0.0,0.0,2.626298959379218,18.54358124648959,47.60930100548239,174.85867875323055,3117.262883822663,40.700039234071326,95.689093523061,197.87858868040627,601.5892053674568,1003.3200552440354,2025.276041979887,0.0,32.306546686942035,222.5775787322029,2637.6538124017293,7704.790341330711,26270.50012231664,0.0502812,0.00875558,0.0,0.0,0.0,0.0,0.0,0.00406158,0.0,0.0,0.0,21.313020706176758,14.520523426121368,0.06886804081739041,0.004742807046025751,4.122057505369241e-06,4.1834355294173426e-09,21.313020706176758
WI148,27.8,253,361246.9282999998,404574.30399999954,0.0,0.0,0.0,0.0,0.0,4151.6072892356015,3565518.718410548,165287.82654568364,360939.52819249686,1485901.3770411098,26185361.938781355,8580537.78437326,0.6168086451507001,6737235.664818946,0.0,26752.32615231163,178895.81897889526,924096.5029361323,0.0,0.0,0.0,0.0,0.0,32943.58036599034,0.0,0.0,0.0,0.0,0.0,1.767138471013826,15.499447958768034,39.18971594644728,142.08981310462573,3110.8508436990564,48.56877150612407,99.18048401650573,199.38007683250234,646.2055341374092,1742.13507470761,4842.868614981186,17.61699085421526,78.119200394588,450.87663392759987,2311.9867065160315,5039.6910649597885,25396.611242975167,0.0502812,0.00875558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.062627792358398,5.763249285471985,0.17351323020519047,0.03010684105623942,3.699655558470032e-06,3.3699819408501625e-09,14.062627792358398
WI149,32.9,254,363080.95660000015,403510.2524999995,0.0,0.0,0.0,0.0,0.0,421753.7817682973,2340428.7961836862,282742.0837031702,712442.8491555877,1864864.8622163911,27155855.80601271,8519495.080348989,91027.3246357783,5006646.014910914,0.0,31415.509573575604,0.0,71267.55180810973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.258568461476263,16.781532848471766,44.18687746428956,190.18414995022331,3013.3455593390113,46.00445667436385,98.0645335849343,198.86756344221652,655.4985818597263,1057.9229648312871,5687.523851532487,34.72798775803475,82.15599171804425,434.7279458045322,4281.863265925257,10351.345135200632,27998.503584280566,0.0502812,0.010442900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5119686126709,9.727650704089768,0.10279974378393057,0.010567787322041772,3.607016785914836e-05,2.5875615724905916e-08,18.5119686126709
WI150,41.1,255,361578.93209999986,404296.21079999954,0.0,0.0,0.0,0.0,0.0,0.0,2984895.9190320717,282742.08370315784,743551.1821479019,1865188.6182596218,26804279.098228015,8578248.19974874,0.0,6537423.334167633,0.0,31415.50957357882,24750.063232359946,643289.0232900395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.767138473582636,15.894751771405598,39.22334601374399,124.00743176645591,3101.830966265199,95.08957857150477,198.17099688550633,403.35601173342644,1497.226390936052,2398.9493363445167,5967.947048004662,0.0,36.68347702870047,413.75227042186674,4447.028790437796,10965.896241909191,28030.460493184535,0.0502812,0.00875558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.062627792358398,6.8674322251028155,0.14561483349550328,0.02120367973392314,2.8615809551301003e-06,2.0161231744206188e-09,14.062627792358398
WI151,22.7,256,361500.92640000023,404214.2946000006,0.0,0.0,0.0,0.0,0.0,0.0,3243136.8822667655,282742.0837030982,716582.9965056102,1707555.5930435245,26725708.660380363,8635178.221643506,0.0,6564701.695587073,0.0,31415.509573545107,68704.13602836123,814368.9441982681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7671384729153163,14.911434996820908,36.75688263844001,118.49072485248472,3104.941247971193,49.42280630412274,100.19866200982551,203.36416144492844,1425.5897998110133,2303.412875593176,5639.326427836018,28.358502243350674,90.35866834526168,557.7729373398575,3646.0185888237897,10717.230898112706,25826.640200019134,0.0502812,0.00875558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.062627792358398,3.3963822001236745,0.2944309388865559,0.08668957777361884,2.7393714466832112e-06,1.847595251823987e-09,14.062627792358398
WI152,20.7,257,364020.9456000002,402389.2464000005,0.0,0.0,0.0,0.0,0.0,409462.6397827309,2333155.370184592,36094.86143142593,221349.10705511703,1458255.2695098259,29324291.944281284,8366190.857406059,0.0,3049367.164338459,128672.78465934063,0.0,449.1264116229428,326658.8734864214,0.0,0.0,0.0,20910.63575737743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.884113919015816,30.58705356562709,83.6796406217734,260.68786342881685,2842.782728013547,0.0,0.0,0.0,597.7047309944633,1326.6727286433188,5372.896972044904,0.0,0.0,0.0,985.1874638944964,3509.355153508726,22392.872831068555,0.0502812,0.0057489,0.0502812,0.0502812,0.0502812,0.0,0.0,0.0,0.0,0.0,0.0,5.839836597442627,165.0790964039273,0.006057702166924446,3.669575554316113e-05,0.0002734800556517919,1.4874613342423648e-06,5.839836597442627
WI153,22.0,258,364954.9528000001,402766.2491999995,0.0,0.0,0.0,0.0,0.0,0.0,1965931.035209157,105263.14437158342,236077.49311829312,879341.0992552345,28769662.14025576,7634379.025340116,0.0,2449007.4773440375,0.0,14631.910401794064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6869208657407879,6.003704769719064,17.464464845840062,82.73200382544675,3014.6603233371366,47.410000626693275,98.93369294312808,199.95067399765102,877.3887346825735,1633.1772085250063,4367.0557513020385,32.64785154102868,57.68287195724325,151.7323301812981,813.0700066215466,2763.056558698734,13316.110839008617,0.0502812,0.0057489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.839836597442627,8.35735743188859,0.11965504744171516,0.014317330378279107,4.226088537219765e-05,3.551988481663184e-08,5.839836597442627
WI154,18.6,259,365053.95830000006,403017.1813999992,0.0,0.0,0.0,0.0,0.0,0.0,1965931.035209157,45772.58601425828,127593.89173937136,814609.66789554,28656221.887236994,7604444.694233777,0.0,2469744.7043377273,0.0,294.95285287434297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462179703039088,6.453774896780322,18.281900842656494,74.87356217673388,3091.2118439598366,48.59455289223749,100.71991998834645,202.21691157241284,881.0232414763778,1485.5428761855055,4094.4368492352082,0.0,0.0,0.0,530.3138870604001,1423.1969663856848,12924.642522950793,0.0502812,0.0057489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.80333137512207,6.892915137383802,0.1450764995751201,0.021047190728969822,3.627844553822925e-05,2.61753023131959e-08,4.80333137512207
WI155,31.4,260,366232.9517999999,403022.2299000006,0.0,0.0,0.0,0.0,0.0,0.0,1965931.035209157,216273.04703586397,569515.4047207608,1494456.0900748565,29405931.366669364,5679977.744980985,0.0,2238372.380645666,0.0,29018.020773777145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3798475654277194,12.316626628915136,31.086155694983578,111.1467290223622,3218.908162058887,46.472789711211874,98.05915489858579,240.11076834882743,1206.2027391154195,2781.019754377299,8698.96668103048,38.44622518565236,145.43282939997923,492.9791802096011,3233.318970732568,6233.659338109793,20651.8426103835,0.0502812,0.00168732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.763289451599121,9.141247524924307,0.10939425907387629,0.011967103918322364,2.0237164220923955e-05,8.145048560985909e-09,9.763289451599121
WI156,27.5,261,366323.92810000014,402149.1963999998,0.0,0.0,0.0,0.0,0.0,0.0,1685828.3925149073,116050.17899346168,244639.5993360719,924909.2789156734,28256003.320673097,5766620.964263294,0.0,2197351.182346968,0.0,10118.609259335379,0.0,76240.76132594288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65220840451394,12.650080063002154,30.211000197835784,106.8176209418454,2967.532783800427,49.26264161102949,99.59224682169011,199.75705947690946,768.573207541418,2089.0786350990384,6261.251476927401,47.60130729980537,124.25187760226103,352.31535547414524,2907.8637659788956,4369.274003271014,15724.280776262754,0.0502812,0.00168732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.148031234741211,4.091435697738189,0.24441298211110005,0.059737705824440906,6.965579203322461e-07,2.875524123329207e-10,13.148031234741211
WI157,23.9,262,366457.9327999996,402460.2031999994,0.0,0.0,0.0,0.0,0.0,0.0,1839311.0330730947,156409.4601316847,426202.3207517807,1203337.5992823292,28675590.110958084,5604586.920205219,0.0,2225036.1904749116,0.0,10257.981448757564,0.0,38137.569486179345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6522084035181965,14.870006987854133,40.48079567115942,104.58678191218142,3110.2956637410825,46.721774840746804,100.47101911911113,205.14453321418557,881.129837109813,2325.8660638825118,7529.84591973613,13.920716156043769,74.59356708073852,261.4306702292328,3217.0316589314,7254.271730006668,16792.945753775974,0.0502812,0.00168732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.148031234741211,10.497902914214517,0.09525712022407504,0.009073918953383886,1.9209201501341656e-05,7.338596181458408e-09,13.148031234741211
WI159,24.7,263,368023.9419999998,403512.11140000075,0.0,0.0,0.0,0.0,34298.09613704832,0.0,2014494.5492902554,282658.36461619154,695988.5995592606,2283525.0393640334,34496747.18441879,1084597.5083024648,0.0,3608692.134439949,0.0,31415.509573575604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.419081341583914,13.19592854110805,36.85328399060159,124.74577682011477,3926.85514132951,48.10212404351788,98.86693851171094,354.97920446297553,1132.0557687437702,2278.6823245547694,6580.339204930378,0.0,0.0,197.41556857728682,4212.3206964284145,11981.966441133385,37534.88455368489,0.20982936,0.17986422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.986598014831543,6.819103920481718,0.1466468339038537,0.021505293894024453,4.01843888232868e-07,9.57011773167566e-11,9.986598014831543
WI160,31.1,264,368670.9221000001,402248.0945999995,0.0,0.0,0.0,0.0,0.0,0.0,999594.1624827664,279667.80668909533,621152.3839562576,1672876.499429831,31467184.287269726,2490502.139394006,0.0,2638340.8494999735,0.0,31415.50957358266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5029474635958042,13.11357358082411,31.10181071449246,97.34881170671885,3520.572989272362,34.786641330817034,89.82209453786979,191.9332542134047,857.3818611812035,1569.838712557449,3548.3906799333263,70.33350658842171,164.978525420726,480.3553486271214,4878.119583290582,12224.890695191418,27209.13283820142,0.0502812,0.02588814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.960234642028809,16.90633921902322,0.05914941058764441,0.003498652772865741,4.782754421637169e-07,1.355684746087872e-10,11.960234642028809
WI161,26.4,265,369634.92059999984,402017.13629999943,0.0,0.0,0.0,0.0,0.0,0.0,1289928.991089682,265148.1945301281,617135.1380687588,1989109.891359671,28644620.730647616,4441881.524132309,0.0,3093119.20003297,0.0,31415.509573567575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9358502716650114,8.22246037560442,22.360152996723077,87.03028911072509,3505.72113236418,48.45768711508987,99.17251351021851,199.43879471532193,721.5444058532629,1334.2041193542025,4294.0518389969675,29.788058988364945,100.27700726667669,366.42610569071053,2776.96946652817,8675.704350974747,31757.40824048601,0.15954816,0.20406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4072265625,6.159874306036875,0.16234097488319976,0.0263545921260277,8.352907385013603e-06,2.8830040379877536e-09,8.4072265625
WI162,29.7,266,370533.9162999997,401951.11510000005,0.0,0.0,0.0,0.0,0.0,0.0,1334391.8933513544,262142.95929314732,642411.781649411,1635781.7539349545,28225296.945375882,4287238.688211344,0.0,4342991.638549481,0.0,31415.509573531504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727445235720392,7.4874690285548775,20.187974725122974,90.74956450146816,3842.367838112105,47.24229549119693,98.61748878410808,276.2051927342684,893.0828759332312,1510.2275777820919,4061.9850102901746,32.40469601822356,55.74224970234618,355.81800215824944,3111.5971527080633,7949.130181430728,21105.716065593046,0.15954816,0.20406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899517059326172,8.1125943214986,0.12326513077943171,0.015194292466070406,9.584725897312167e-06,3.796027181170164e-09,8.899517059326172
WI163,31.2,267,371233.9079,401893.1615999993,0.0,0.0,0.0,0.0,0.0,0.0,1438317.8471913915,112569.57447124977,263593.7463188806,1238118.9602968015,27939598.91960469,4307599.487865272,0.0,5933500.311601541,0.0,3181.276752566391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.671747345311885,12.529289299509488,31.015167118155222,115.73157098282819,4281.148592059593,47.83483396466721,99.36731264046203,207.7378142607111,777.8014753223518,1414.0436105957972,6332.105662984415,48.42469937191837,120.35328847830644,322.90670308656235,2059.3843017302124,3596.210954684738,15821.848680481691,0.15954816,0.20237772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.303519248962402,8.227450991316315,0.12154432776998035,0.014773023613056416,9.966001820862303e-06,4.1040424371335656e-09,13.303519248962402
WI164,25.9,268,371980.909,401207.1046999991,0.0,0.0,0.0,0.0,0.0,0.0,1868532.7051548674,281546.99502241274,695020.8224511185,2160967.649738197,27326172.71476741,5183244.3164560925,46576.61115729846,6590537.943127455,0.0,31415.509573584164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7511822463080122,16.637185615472465,48.78971250088841,197.31799304725175,4664.004474949998,40.407022523673234,94.47641051170064,455.49404832805817,2090.8572815171356,4123.630503425125,10529.521897184595,38.352702394662124,80.24430428417105,477.504567203881,2356.5445240067797,6953.915370916465,28127.600773258375,0.0,0.02420082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.303519248962402,13.91429235194744,0.07186854887809227,0.005165088317842737,1.2221324718654052e-05,6.171723845670706e-09,13.303519248962402
WI165,26.8,269,371038.9127000002,400994.07359999977,0.0,0.0,0.0,0.0,0.0,0.0,907201.9157247097,177421.74029978688,389598.0545363246,1725740.4482944051,25365977.2732436,5769960.51860235,0.0,4850094.642476954,0.0,30421.674830590422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4178618107758187,20.11028545668635,54.93460693034744,216.5909649300343,3986.3049197051137,47.10843191552453,98.80970504417581,246.2114165669928,1508.0077443221417,3303.6252386630936,9919.31124406908,67.26791557013317,119.9422613121935,468.5948104522394,1895.8592028925643,4603.490702073542,22724.185227341353,0.0,0.02420082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.867164611816406,8.375570084827825,0.11939485788692518,0.01425513208983906,1.59199489175659e-05,1.0472569670693291e-08,27.867164611816406
WI166,17.8,270,368413.9118999997,399636.2083999999,0.0,0.0,0.0,0.0,0.0,0.0,641331.1637136728,53788.19436804499,158206.5355107068,403151.97238241544,21791887.729926895,8162669.744864231,0.0,948431.1735414447,0.0,1204.9488847344433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0171648452473891,9.154564478007584,24.0732385259664,81.11163572066192,2433.4813687461,47.01478659606468,97.90671247873031,198.1652051921873,602.77515552688,1004.4217582938455,6217.12678355061,27.319607150491237,54.81365645155854,357.6192753279394,2579.143402279415,7883.75086733611,12772.920115798726,0.0,0.02588814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09444808959961,6.682652961440319,0.14964116882473408,0.022392479407232567,7.614611335690369e-07,3.4363550360112054e-10,8.09444808959961
WI167,24.2,271,363543.9336000001,397932.22000000067,0.0,0.0,0.0,0.0,0.0,0.0,1956318.4228958557,217526.75601300658,519332.6309682768,1145214.0119815574,18367853.027971428,6373799.4148884155,0.0,2262285.288854239,0.0,22239.28187436692,439.4253554409259,360285.60303672915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6003860540904533,11.69081769516966,30.780917912519925,114.98153945890031,2998.3811675734805,47.942497075184136,101.83670658799639,204.48186822432325,617.428844137124,1035.0873587565316,4136.492643318722,33.944068207324705,95.23775055515073,361.46209172646104,3762.821642507704,7139.101218415964,18027.852397474388,0.07964187,0.00168732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.724117279052734,7.56219498745336,0.1322367383622251,0.017486554972679574,5.260891951329689e-07,1.6402925422306086e-10,13.724117279052734
WI168,32.3,272,362462.9578,397003.2002000008,0.0,0.0,0.0,0.0,0.0,0.0,1912291.6904020617,187827.61166925862,507616.4878129554,1637161.5790503295,18973760.596028537,5171191.553105785,0.0,2922660.621185178,0.0,28463.667344080914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541751675670205,13.967667358450342,38.68286467903759,142.4531024606789,3687.3574353866197,48.36480458726928,99.1918281033268,588.9566983101719,2613.9112829467767,4766.883573932153,10198.614186590023,0.0,0.0,343.95751862274403,3091.758391342345,7800.582114430584,22104.64240680108,0.02936067,0.00168732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.402610778808594,6.339404632443216,0.15774351977507367,0.02488301803102905,7.730497241131434e-06,2.0353959087153227e-09,9.402610778808594
